     9  36 -.542773E+00  0.595293E+00  0.410651E+03
     9  37 -.442287E+00  0.576473E+00  0.354903E+03
     9  38 -.992417E+00  0.115118E+01  0.644872E+03
     9  39 -.876380E+00  0.132428E+01  0.214466E+04
     9  40 -.776721E-02  -.437752E+00  0.146676E+03
     9  41 0.117305E+01  -.500000E+00  0.704273E+04
     9  42 -.302026E+00  0.339395E+00  0.280276E+03
     9  43 0.104225E+01  0.495419E+00  0.373610E+04
     9  44 -.634172E+00  0.750000E+00  0.461867E+03
     9  45 -.122540E+01  -.500000E+00  0.730063E+03
     9  46 0.154093E+01  0.750000E+00  0.251816E+05
     9  47 -.143555E+01  0.551133E+00  0.785393E+03
     9  48 0.220000E+01  0.869151E+00  0.545999E+06
     9  49 0.893297E+00  0.821339E+00  0.288571E+04
     9  50 -.126736E+01  0.553090E+00  0.742779E+03
    10   1 0.216186E+01  0.913145E+00  0.440036E+06
    10   2 0.136448E+01  0.798879E+00  0.107935E+05
    10   3 -.251987E+01  0.175153E+01  0.258168E+04
    10   4 0.134213E+00  0.256922E+00  0.966737E+02
    10   5 0.587394E+00  0.139388E+01  0.242017E+04
    10   6 -.161364E+01  -.267615E+00  0.818097E+03
    10   7 -.465489E+00  0.160098E+00  0.367653E+03
    10   8 -.107012E+01  -.766550E-01  0.675461E+03
    10   9 -.181638E+01  0.215217E+00  0.843572E+03
    10  10 0.147978E+01  -.500000E+00  0.271021E+05
    10  11 -.257494E+01  -.331101E+00  0.880759E+03
    10  12 -.737412E-01  0.750000E+00  0.170257E+03
    10  13 -.109512E+01  0.200000E+01  0.257247E+04
    10  14 0.785238E+00  0.140215E+01  0.261226E+04
    10  15 -.350000E+00  0.106462E+00  0.305322E+03
    10  16 0.220000E+01  0.125150E+00  0.457989E+06
    10  17 0.616437E-01  0.205633E+00  0.120576E+03
    10  18 -.350000E+00  -.192552E+00  0.305114E+03
    10  19 0.751513E+00  0.288848E+00  0.705785E+03
    10  20 0.115719E+01  0.714080E+00  0.509792E+04
    10  21 -.258481E+01  0.315735E+00  0.881080E+03
    10  22 -.350000E+00  0.555059E+00  0.305333E+03
    10  23 0.109567E+01  -.500000E+00  0.468965E+04
