 0.373810E+00 0.520756E+00 0.145245E+02
 0.400209E+00 0.518756E+00 0.174879E+02
 0.366010E+00 0.523339E+00 0.168968E+02
 0.373803E+00 0.523433E+00 0.148999E+02
 0.382323E+00 0.499604E+00 0.163603E+02
 0.379434E+00 0.500346E+00 0.160991E+02
 0.375737E+00 0.508286E+00 0.171261E+02
 0.374170E+00 0.512795E+00 0.180339E+02
 0.376096E+00 0.519800E+00 0.159359E+02
 0.373531E+00 0.522001E+00 0.146364E+02
 0.373116E+00 0.528587E+00 0.165615E+02
 0.375874E+00 0.507629E+00 0.158363E+02
 0.377924E+00 0.513183E+00 0.173395E+02
 0.366854E+00 0.523312E+00 0.176281E+02
 0.372084E+00 0.523118E+00 0.139460E+02
 0.374314E+00 0.524702E+00 0.159960E+02
 0.378349E+00 0.504875E+00 0.166736E+02
 0.378760E+00 0.516195E+00 0.163380E+02
 0.377285E+00 0.509923E+00 0.158497E+02
 0.376027E+00 0.509168E+00 0.176212E+02
 0.373874E+00 0.523304E+00 0.149715E+02
 0.380557E+00 0.513578E+00 0.167839E+02
 0.377917E+00 0.508316E+00 0.166664E+02
 0.375600E+00 0.513315E+00 0.157014E+02
 0.358537E+00 0.509401E+00 0.161019E+02
 0.374783E+00 0.523047E+00 0.158549E+02
 0.373603E+00 0.529648E+00 0.178806E+02
 0.366710E+00 0.521905E+00 0.166734E+02
 0.375087E+00 0.530596E+00 0.182539E+02
 0.372424E+00 0.522490E+00 0.140951E+02
 0.374352E+00 0.520344E+00 0.146256E+02
 0.363871E+00 0.481259E+00 0.167038E+02
 0.377884E+00 0.507795E+00 0.168230E+02
 0.376652E+00 0.518170E+00 0.160937E+02
 0.401061E+00 0.519701E+00 0.176229E+02
 0.349173E+00 0.520232E+00 0.156669E+02
 0.375847E+00 0.523033E+00 0.160574E+02
 0.372853E+00 0.522026E+00 0.143601E+02
 0.378729E+00 0.519571E+00 0.182012E+02
 0.375945E+00 0.519049E+00 0.154015E+02
 0.376881E+00 0.505670E+00 0.166747E+02
 0.381653E+00 0.508788E+00 0.156750E+02
 0.401924E+00 0.519565E+00 0.178654E+02
 0.349134E+00 0.519678E+00 0.129629E+02
 0.379272E+00 0.512019E+00 0.154042E+02
 0.401364E+00 0.517485E+00 0.180942E+02
 0.373581E+00 0.527580E+00 0.163182E+02
 0.402102E+00 0.519034E+00 0.180285E+02
 0.383616E+00 0.503165E+00 0.171084E+02
 0.378523E+00 0.496949E+00 0.181307E+02
 0.349199E+00 0.521437E+00 0.168837E+02
 0.349082E+00 0.519762E+00 0.129567E+02
 0.375157E+00 0.523078E+00 0.159456E+02
 0.373057E+00 0.523671E+00 0.146404E+02
 0.373905E+00 0.518889E+00 0.144650E+02
 0.374374E+00 0.526745E+00 0.154281E+02
 0.373297E+00 0.521665E+00 0.146447E+02
 0.374668E+00 0.517323E+00 0.150099E+02
 0.372296E+00 0.525307E+00 0.143611E+02
 0.377091E+00 0.509103E+00 0.167301E+02
 0.380340E+00 0.511329E+00 0.156476E+02
 0.374907E+00 0.516645E+00 0.147210E+02
 0.400450E+00 0.518214E+00 0.176594E+02
 0.374325E+00 0.520585E+00 0.146740E+02
 0.374148E+00 0.522477E+00 0.150586E+02
 0.349102E+00 0.521182E+00 0.167196E+02
 0.373791E+00 0.520566E+00 0.144988E+02
 0.379833E+00 0.513150E+00 0.158975E+02
 0.349175E+00 0.518648E+00 0.178726E+02
 0.372936E+00 0.519537E+00 0.145786E+02
 0.374333E+00 0.519426E+00 0.147926E+02
 0.349142E+00 0.518677E+00 0.176505E+02
 0.349059E+00 0.520354E+00 0.130906E+02
 0.349063E+00 0.519271E+00 0.129680E+02
 0.373855E+00 0.522977E+00 0.147225E+02
 0.379410E+00 0.525189E+00 0.149673E+02
 0.374453E+00 0.520810E+00 0.150997E+02
 0.349081E+00 0.520169E+00 0.130299E+02
 0.349056E+00 0.520090E+00 0.130244E+02
 0.349069E+00 0.520187E+00 0.130341E+02
 0.349073E+00 0.519733E+00 0.129743E+02
 0.349082E+00 0.519380E+00 0.129633E+02
 0.373609E+00 0.525424E+00 0.154814E+02
 0.385021E+00 0.545286E+00 0.172915E+02
 0.349084E+00 0.519716E+00 0.129686E+02
 0.374277E+00 0.519393E+00 0.144035E+02
 0.349062E+00 0.519561E+00 0.129523E+02
 0.349053E+00 0.519832E+00 0.129640E+02
 0.401766E+00 0.519383E+00 0.178701E+02
 0.349079E+00 0.519746E+00 0.129654E+02
 0.349058E+00 0.519445E+00 0.129702E+02
 0.349034E+00 0.519439E+00 0.129596E+02
 0.349082E+00 0.519672E+00 0.129627E+02
 0.349052E+00 0.519470E+00 0.129690E+02
 0.374248E+00 0.519443E+00 0.147790E+02
 0.349036E+00 0.519575E+00 0.129670E+02
 0.378796E+00 0.518086E+00 0.173492E+02
 0.349107E+00 0.519540E+00 0.129579E+02
 0.367841E+00 0.521268E+00 0.171566E+02
 0.379361E+00 0.517885E+00 0.180969E+02
 0.373344E+00 0.526684E+00 0.156657E+02
 0.381094E+00 0.509115E+00 0.155502E+02
 0.349112E+00 0.519577E+00 0.129598E+02
 0.374695E+00 0.527176E+00 0.155549E+02
 0.349073E+00 0.519542E+00 0.129642E+02
 0.373726E+00 0.511161E+00 0.177048E+02
 0.374794E+00 0.516985E+00 0.150978E+02
 0.379118E+00 0.525288E+00 0.150448E+02
 0.349096E+00 0.519507E+00 0.129578E+02
 0.379822E+00 0.516124E+00 0.176418E+02
 0.379287E+00 0.501383E+00 0.163353E+02
 0.349083E+00 0.519597E+00 0.129583E+02
 0.366925E+00 0.525491E+00 0.177620E+02
 0.348994E+00 0.519524E+00 0.129722E+02
 0.373394E+00 0.519511E+00 0.147750E+02
 0.376818E+00 0.505950E+00 0.168042E+02
 0.375049E+00 0.516612E+00 0.151797E+02
 0.348992E+00 0.519576E+00 0.129609E+02
 0.376026E+00 0.519407E+00 0.158148E+02
 0.349011E+00 0.519768E+00 0.129668E+02
 0.349002E+00 0.519824E+00 0.129871E+02
 0.367481E+00 0.521575E+00 0.172807E+02
 0.373545E+00 0.519349E+00 0.142498E+02
 0.349017E+00 0.519436E+00 0.129672E+02
 0.372542E+00 0.521785E+00 0.141600E+02
 0.349156E+00 0.519331E+00 0.129662E+02
 0.372622E+00 0.521271E+00 0.142452E+02
 0.349209E+00 0.519469E+00 0.151917E+02
 0.349122E+00 0.519416E+00 0.129622E+02
 0.373503E+00 0.520520E+00 0.146550E+02
 0.349207E+00 0.518617E+00 0.180582E+02
 0.349088E+00 0.519319E+00 0.129649E+02
 0.373539E+00 0.521569E+00 0.146104E+02
 0.348962E+00 0.519891E+00 0.129738E+02
 0.377066E+00 0.506467E+00 0.170917E+02
 0.373213E+00 0.520766E+00 0.146206E+02
 0.349160E+00 0.519133E+00 0.129748E+02
 0.374913E+00 0.520148E+00 0.151041E+02
 0.374008E+00 0.517914E+00 0.145478E+02
 0.348945E+00 0.519692E+00 0.129797E+02
 0.348867E+00 0.519774E+00 0.175606E+02
 0.373264E+00 0.521775E+00 0.142397E+02
 0.349217E+00 0.519401E+00 0.151755E+02
 0.349013E+00 0.519698E+00 0.129643E+02
 0.380033E+00 0.527885E+00 0.154955E+02
 0.375166E+00 0.522629E+00 0.159896E+02
 0.377127E+00 0.520627E+00 0.181725E+02
 0.349113E+00 0.519310E+00 0.129639E+02
 0.354638E+00 0.575965E+00 0.170160E+02
 0.348964E+00 0.519480E+00 0.181496E+02
 0.378610E+00 0.502279E+00 0.162761E+02
 0.401732E+00 0.519752E+00 0.177752E+02
 0.380295E+00 0.512537E+00 0.159796E+02
 0.349047E+00 0.519681E+00 0.129612E+02
 0.379585E+00 0.525863E+00 0.147916E+02
 0.374791E+00 0.527634E+00 0.157682E+02
 0.401531E+00 0.518481E+00 0.179180E+02
 0.378678E+00 0.518597E+00 0.174933E+02
 0.348937E+00 0.519635E+00 0.181602E+02
 0.348797E+00 0.526075E+00 0.133919E+02
 0.349152E+00 0.519439E+00 0.129564E+02
 0.400501E+00 0.518700E+00 0.175714E+02
 0.349249E+00 0.519493E+00 0.151821E+02
 0.404687E+00 0.518102E+00 0.182280E+02
 0.375015E+00 0.523634E+00 0.165006E+02
 0.401196E+00 0.518936E+00 0.177767E+02
 0.349283E+00 0.519516E+00 0.151102E+02
 0.374555E+00 0.518064E+00 0.144892E+02
 0.372937E+00 0.523755E+00 0.144423E+02
 0.374876E+00 0.519982E+00 0.151047E+02
 0.349194E+00 0.519570E+00 0.151479E+02
 0.349316E+00 0.519547E+00 0.151210E+02
 0.349196E+00 0.519107E+00 0.129712E+02
 0.375390E+00 0.508393E+00 0.171373E+02
 0.348900E+00 0.519557E+00 0.181723E+02
 0.400975E+00 0.517094E+00 0.178441E+02
 0.348921E+00 0.519555E+00 0.181009E+02
 0.349208E+00 0.519542E+00 0.152599E+02
 0.349144E+00 0.519583E+00 0.129577E+02
 0.348959E+00 0.519584E+00 0.129737E+02
 0.349138E+00 0.518536E+00 0.179828E+02
