     2  76 0.996748E+03  0.000000E+00  -.465441E+01  -.154408E+01  -.201233E+01
     2  77 0.540684E+03  -.122502E+00  -.387491E+01  -.175152E+01  -.167477E+01
     2  78 0.147372E+04  0.000000E+00  -.500000E+01  -.111633E+01  -.299024E+01
     2  79 0.120005E+03  0.000000E+00  -.432533E+01  -.182280E+01  -.300000E+01
     2  80 0.177232E+04  0.000000E+00  -.361476E+01  -.142085E+01  -.186187E+01
     2  81 0.570736E+03  -.103508E+01  -.350000E+01  -.139528E+01  -.128023E+01
     2  82 0.134379E+04  -.538622E-01  -.444832E+01  -.110000E+01  -.237430E+01
     2  83 0.170369E+03  -.184510E+00  -.380381E+01  -.205445E+01  -.227570E+01
     2  84 0.156638E+04  0.000000E+00  -.378661E+01  -.138447E+01  -.196060E+01
     2  85 0.224833E+04  -.200000E+01  -.368150E+01  -.138427E+01  -.192426E+01
     2  86 0.689539E+02  -.366181E+00  -.438661E+01  -.173384E+01  -.236184E+01
     2  87 0.137230E+04  -.590168E+00  -.439695E+01  -.228725E+01  -.239948E+01
     2  88 0.210809E+03  -.280748E+00  -.369723E+01  -.142641E+01  -.300000E+01
     2  89 0.143512E+04  -.798664E-01  -.409497E+01  -.171911E+01  -.145054E+01
     2  90 0.153796E+03  -.535597E+00  -.375372E+01  -.114138E+01  -.174938E+01
     2  91 0.280555E+04  -.200000E+01  -.391703E+01  -.139760E+01  -.272574E+01
     2  92 0.504439E+03  -.114237E+01  -.421979E+01  -.176202E+01  -.152269E+01
     2  93 0.110024E+04  -.106438E+01  -.380293E+01  -.110000E+01  -.201927E+01
     2  94 0.160001E+04  -.591824E-01  -.370912E+01  -.225750E+01  -.115695E+01
     2  95 0.155049E+04  -.925049E+00  -.437056E+01  -.230000E+01  -.199059E+01
     2  96 0.281460E+04  -.163277E+01  -.371571E+01  -.167546E+01  -.293933E+01
     2  97 0.352955E+03  -.111657E+01  -.487973E+01  -.110000E+01  -.152341E+01
     2  98 0.126051E+03  -.121723E+00  -.412914E+01  -.216365E+01  -.206395E+01
     2  99 0.476464E+03  0.000000E+00  -.459561E+01  -.174679E+01  -.200242E+01
     2 100 0.620370E+03  -.606932E+00  -.350000E+01  -.110000E+01  -.244180E+01
     2 101 0.423661E+02  -.325414E+00  -.403497E+01  -.170361E+01  -.259129E+01
     2 102 0.348835E+03  -.176275E+01  -.500000E+01  -.165707E+01  -.133875E+01
     2 103 0.179229E+04  -.142126E+01  -.460804E+01  -.211400E+01  -.191216E+01
     2 104 0.152113E+04  0.000000E+00  -.389114E+01  -.149558E+01  -.178921E+01
     2 105 0.522553E+03  -.460880E-01  -.350000E+01  -.177886E+01  -.235761E+01
     2 106 0.139479E+04  -.100123E+01  -.402281E+01  -.134258E+01  -.300000E+01
     2 107 0.134545E+03  -.416928E+00  -.372732E+01  -.157066E+01  -.200241E+01
     2 108 0.735068E+02  -.373559E+00  -.419765E+01  -.203147E+01  -.142466E+01
     2 109 0.703689E+03  -.546910E+00  -.421216E+01  -.195364E+01  -.251840E+01
     2 110 0.253613E+03  -.694199E+00  -.465951E+01  -.150399E+01  -.187782E+01
     2 111 0.202799E+03  -.143056E+00  -.380468E+01  -.173125E+01  -.210773E+01
     2 112 0.764440E+02  -.229332E+00  -.382889E+01  -.172001E+01  -.234816E+01
     2 113 0.653627E+02  -.432501E+00  -.385516E+01  -.157113E+01  -.193537E+01
     2 114 0.309468E+03  0.000000E+00  -.464476E+01  -.177149E+01  -.222244E+01
     2 115 0.150517E+03  -.634423E+00  -.481707E+01  -.117687E+01  -.209369E+01
     2 116 0.351720E+04  -.259525E+00  -.405542E+01  -.216146E+01  -.100000E+01
     2 117 0.351841E+03  -.109606E+01  -.464073E+01  -.136581E+01  -.151726E+01
     2 118 0.426615E+03  -.146092E+00  -.420215E+01  -.136814E+01  -.300000E+01
     2 119 0.541510E+03  -.441466E+00  -.418714E+01  -.196132E+01  -.300000E+01
     2 120 0.350233E+02  0.000000E+00  -.392630E+01  -.197788E+01  -.300000E+01
     2 121 0.238572E+04  -.113665E+01  -.418776E+01  -.227356E+01  -.270311E+01
     2 122 0.157936E+04  -.118945E+01  -.465593E+01  -.164714E+01  -.209896E+01
     2 123 0.245074E+02  -.378396E+00  -.416293E+01  -.160394E+01  -.190155E+01
     2 124 0.199422E+03  -.767051E+00  -.417971E+01  -.153104E+01  -.168158E+01
     2 125 0.713621E+03  -.292454E+00  -.373986E+01  -.223803E+01  -.237749E+01
     2 126 0.124049E+04  0.000000E+00  -.389682E+01  -.160366E+01  -.176139E+01
     2 127 0.102549E+04  0.000000E+00  -.404671E+01  -.143268E+01  -.238065E+01
     2 128 0.417003E+02  0.000000E+00  -.406513E+01  -.224640E+01  -.181382E+01
     2 129 0.200782E+03  -.374798E+00  -.439395E+01  -.187143E+01  -.241438E+01
     2 130 0.220870E+04  -.137360E+01  -.372893E+01  -.110000E+01  -.258205E+01
     2 131 0.336777E+04  -.967296E-01  -.351916E+01  -.128074E+01  -.141935E+01
